timestamp_ms,aX,aY,aZ,gX,gY,gZ,label
9015150,-1.106,5.16,-6.824,-1.779,-1.135,-6.484,intense
9015200,1.161,4.139,12.741,-1.342,9.045,-4.64,intense
9015250,-18.596,16.462,36.481,-3.176,5.538,-2.568,intense
9015300,11.46,8.905,34.875,5.702,-1.893,8.22,intense
9015350,-21.176,4.237,29.599,-2.351,-1.874,0.366,intense
9015400,0.109,12.646,-2.321,0.63,1.962,4.211,intense
9015450,-1.57,-7.036,7.355,-1.986,4.007,-4.691,intense
9015500,1.556,-4.785,22.901,2.468,0.708,1.414,intense
9015550,-10.548,16.109,6.38,2.34,0.226,-6.947,intense
9015600,-12.934,26.21,25.157,0.335,-0.328,-0.939,intense
9015650,2.513,14.948,-5.239,2.117,3.749,-2.674,intense
9015700,-8.522,13.563,16.034,-1.346,-1.536,-1.299,intense
9015750,-0.799,13.149,6.757,-4.366,-3.22,1.783,intense
9015800,-22.485,10.716,2.49,-1.927,0.13,4.694,intense
9015850,-2.101,4.452,-11.417,1.639,3.46,1.701,intense
9015900,9.74,13.719,-9.291,-0.144,1.625,2.019,intense
9015950,-12.657,7.24,11.573,4.068,3.066,1.81,intense
9016000,-0.651,-4.303,-6.762,-0.294,3.175,1.107,intense
9016050,1.575,-10.019,-11.271,3.584,-0.054,-3.678,intense
9016100,5.909,11.096,43.893,4,1.09,-0.423,intense
9016150,-2.864,6.768,-10.985,2.968,0.875,-7.713,intense
9016200,-14.58,-1.945,19.261,-0.141,4.512,-4.456,intense
9016250,-20.523,20.805,-1.19,-3.388,-1.53,-2.128,intense
9016300,1.281,21.418,-12.836,-0.93,0.093,0.23,intense
9016350,5.249,9.438,-0.248,-3.558,-5.424,-1.039,intense
9016400,-5.805,19.061,2.278,7.436,-0.179,-1.353,intense
9016450,-0.862,-3.647,9.611,-6.605,2.078,0.187,intense
9016500,-3.157,9.858,-8.922,-2.876,4.749,1.385,intense
9016550,-14.063,13.053,12.096,6.254,3.381,1.151,intense
9016600,-12.064,29.404,5.731,-2.786,-3.611,-2.415,intense
9016650,-10.915,17.185,18.415,3.683,0.509,2.328,intense
9016700,24.501,18.923,27.036,-4.834,-2.175,-2.103,intense
9016750,-42.14,8.884,24.406,-1.713,0.636,-2.391,intense
9016800,-12.638,11.424,-7.947,3.757,-5.706,0.902,intense
9016850,-12.635,25.87,16.523,-6.669,-7.217,-2.804,intense
9016900,-12.78,5.732,7.378,2.156,-4.048,-5.042,intense
9016950,-2.592,3.668,5.708,-2.054,-0.47,4.162,intense
9017000,-27.914,-6.706,15.02,5.016,-0.567,-3.536,intense
9017050,-33.015,11.127,-8.617,6.962,7.075,0.634,intense
9017100,0.554,6.585,21.272,-0.01,0.24,3.809,intense
9017150,2.453,33.572,-13.46,-1.778,-2.662,2.357,intense
9017200,-12.663,15.228,-7.612,-0.302,6.941,4.587,intense
9017250,-31.36,12.375,17.329,-1.579,-3.257,1.854,intense
9017300,-4.639,14.63,5.024,7.46,-2.692,-1.389,intense
9017350,0.951,16.781,-10.234,4.151,-4.324,0.018,intense
9017400,-10.145,-0.491,21.166,-7.511,-2.142,-2.528,intense
9017450,5.811,26.605,16.693,4.465,-6.624,0.458,intense
9017500,-24.671,3.5,10.058,0.303,4.177,-5.54,intense
9017550,-17.282,-9.768,-13.485,3.218,0.597,4.359,intense
9017600,10,8.818,-5.12,3.174,-2.025,-3.358,intense
9017650,-21.531,9.462,22.819,0.168,3.723,0.256,intense
9017700,-11.757,40.654,29.763,0.63,-2.447,-4.505,intense
9017750,-0.582,4.934,12.838,1.034,1.359,3.198,intense
9017800,-1.758,-0.681,-2.632,1.866,-3.165,2.011,intense
9017850,3.642,7.473,-2.768,-5.684,-3.322,-4.553,intense
9017900,-5.64,2.693,-4.508,2.792,0.438,0.133,intense
9017950,1.535,20.437,-13.035,2.261,-5.377,-2.224,intense
9018000,7.664,16.295,15.309,0.583,4.289,-4.314,intense
9018050,-10.12,8.568,32.441,3.285,3.165,-2.132,intense
9018100,24.37,13.662,-5.574,7.505,-4.231,-2.432,intense
9018150,-9.159,-3.765,13.59,0.886,0.391,5.303,intense
9018200,-28.059,24.397,-3.308,4.679,5.766,6.444,intense
9018250,-8.572,-5.959,11.099,-0.171,-5.239,2.06,intense
9018300,-18.456,25.304,19.065,-0.9,0.158,-0.679,intense
9018350,-12.175,45.18,-4.702,0.177,3.024,-1.076,intense
9018400,-14.485,-7.949,21.9,2.278,1.46,-4.225,intense
9018450,0.798,11.424,2.774,-4.406,-0.12,-2.438,intense
9018500,-4.92,8.76,2.773,2.822,-0.148,1.481,intense
9018550,-0.352,20.098,-5.051,-1.105,2.816,0.43,intense
9018600,9.198,16.943,1.441,2.818,-0.722,2.678,intense
9018650,19.026,21.099,35.619,-4.965,-1.595,-0.746,intense
9018700,-11.404,12.469,2.399,3.54,3.004,1.158,intense
9018750,-19.665,14.568,15.429,1.132,0.14,3.921,intense
9018800,-13.403,3.6,15.338,1.699,2.608,-0.795,intense
9018850,-23.749,-6.851,1.592,2.536,2.427,-5.085,intense
9018900,1.208,6.953,-6.026,7.01,0.842,2.317,intense
9018950,28.662,1.027,2.04,4.765,-3.873,0.207,intense
9019000,-5.376,19.642,12.067,-2.922,2.967,2.366,intense
9019050,-20.189,-0.254,0.427,-3.678,3.244,-0.907,intense
9019100,-9.751,-4.453,2.068,4.752,2.295,-4.529,intense
9019150,-19.361,15.627,0.773,-1.77,-2.531,-3.727,intense
9019200,-4.714,3.437,21.255,-0.213,-2.846,1.943,intense
9019250,12.173,-0.829,-14.282,-1.533,-4,4.597,intense
9019300,-24.735,4.068,25.419,2.788,-1.491,-2.193,intense
9019350,-8.45,5.118,25.705,-0.495,-4,2.76,intense
9019400,7.993,5.278,16.652,0.164,-3.57,-0.227,intense
9019450,-21.453,0.39,-4.736,1.065,0.609,-3.695,intense
9019500,-18.418,7.968,12.805,0.231,-6.57,3.603,intense
9019550,17.926,27.006,13.801,2.15,-1.913,0.528,intense
9019600,-21.263,9.461,-10.871,1.873,-1.014,2.148,intense
9019650,-3.535,2.485,17.542,-3.755,-0.745,-1.505,intense
9019700,4.044,7.094,10.375,1.682,-6.988,-2.594,intense
9019750,-4.435,20.15,14.157,4.194,-0.615,0.282,intense
9019800,-12.747,2.772,-3.38,-1.738,-0.521,-1.824,intense
9019850,-5.641,-13.824,12.349,0.568,1.389,-1.298,intense
9019900,-12.861,19.788,5.069,6.357,-4.168,-0.693,intense
9019950,-21.22,-1.441,-2.875,-1.538,2.399,-3.203,intense
9020000,2.235,-9.291,1.931,4.223,1.436,0.762,intense
9020050,2.506,14.912,14.85,4.492,-3.065,-0.198,intense
9020100,2.603,16.996,13.976,4.181,-1.453,-3.779,intense
9020150,11.177,7.99,0.141,0.114,-1.247,2.817,intense
9020200,6.017,11.741,13.761,0.104,3.13,-6.617,intense
9020250,-21.771,7.521,1.832,-3.042,1.91,-2.739,intense
9020300,-3.066,9.491,7.721,-2.653,-0.529,3.435,intense
9020350,1.338,19.554,5.999,-5.447,-1.349,-0.422,intense
9020400,11.57,21.631,12.311,-2.741,0.435,-0.733,intense
9020450,-9.287,-6.802,12.799,-0.095,2.463,-4.093,intense
9020500,-21.214,51.755,-4.001,0.92,1.363,-2.75,intense
9020550,17.323,7.213,8.869,5.819,-2.323,-1.365,intense
9020600,-10.664,-8.472,10.448,1.514,0.6,1.836,intense
9020650,5.686,12.064,3.982,3.905,-2.04,3.91,intense
9020700,-8.605,17.178,29.832,-7.247,-0.527,-1.131,intense
9020750,17.05,3.118,41.113,-4.889,1.099,-1.082,intense
9020800,0.819,1.218,1.362,-5.833,0.375,-4.194,intense
9020850,-23.681,9.042,5.483,3.287,-4.009,1.179,intense
9020900,-1.646,4.372,-3.045,-0.253,2.702,-1.047,intense
9020950,5.438,4.714,28.56,0.086,-0.477,-4.51,intense
9021000,-25.267,12.575,4.157,0.9,-2.004,-0.421,intense
9021050,-14.42,11.542,4.273,5.967,-2.014,3.133,intense
9021100,-20.236,2.416,-3.519,4.031,1.361,0.384,intense
9021150,-2.835,-5.012,24.536,4.446,-0.053,0.037,intense
9021200,2.763,5.897,4.498,-1.577,-0.988,-1.333,intense
9021250,3.853,4.06,1.645,-2.006,-4.448,4.369,intense
9021300,0.866,18.398,0.376,4.663,0.486,4.067,intense
9021350,-6.181,7.464,0.401,0.248,0.725,4.18,intense
9021400,14.786,9.079,22.238,-8.696,-1.361,0.699,intense
9021450,5.976,13.077,6.299,-1.477,-2.349,5.325,intense
9021500,9.15,23.693,7.133,-1.71,1.714,-0.069,intense
9021550,-7.729,7.702,-0.912,-2.789,-0.677,-3.879,intense
9021600,2.076,18.063,-2.619,-5.848,1.231,0.668,intense
9021650,-5.723,-8.013,-16.972,5.477,-0.599,1.412,intense
9021700,-6.955,12.962,-8.978,-1.426,-4.016,-3.044,intense
9021750,-15.572,-13.679,1.235,-2.275,-3.509,-0.372,intense
9021800,-6.153,-2.044,32.15,2.298,3.415,-0.919,intense
9021850,6.064,17.187,-5.731,-2.183,8.796,-1.151,intense
9021900,0.573,5.425,17.392,-3.183,-2.966,3.176,intense
9021950,-3.32,-21.731,7.293,-0.582,2.182,0.899,intense
9022000,-1.38,9.05,10.631,-3.688,-2.395,-2.386,intense
9022050,-24.106,17.459,20.47,1.965,-1.754,-1.504,intense
9022100,-11.938,21.355,13.583,5.565,-2.859,-0.632,intense
9022150,-23.019,-9.007,5.059,-1.074,-1.488,-4.297,intense
9022200,-3.344,4.594,18.436,1.762,-3.885,1.108,intense
9022250,-14.085,26.39,6.63,-1.611,-1.17,-4.203,intense
9022300,11.205,33.432,-14.622,-0.806,-0.281,-1.664,intense
9022350,10.437,22.969,3.933,6.628,0.148,-0.677,intense
9022400,-2.223,-0.952,25.164,1.973,-1.015,-0.519,intense
9022450,-18.255,11.15,-9.17,0.01,-1.502,1.588,intense
9022500,8.075,17.443,5.468,-2.271,-0.849,-0.047,intense
9022550,0.587,1.182,-5.091,0.555,4.126,5.243,intense
9022600,4.708,-3.883,24.607,-2.706,-2.262,1.197,intense
9022650,-24.634,17.62,6.33,1.277,-2.42,2.37,intense
9022700,0.927,3.64,18.816,-8.513,1.137,-0.301,intense
9022750,-16.732,10.127,13.248,-2.358,-0.309,-0.116,intense
9022800,-0.696,22.721,1.201,4.214,-3.863,0.842,intense
9022850,-29.215,8.861,16.028,6.474,0.198,-2.095,intense
9022900,7.858,8.494,8.229,2.934,3.328,-4.85,intense
9022950,-5.304,7.803,-6.37,-5.196,-0.151,-1.298,intense
9023000,-15.783,6.352,2.612,0.056,4.78,-0.084,intense
9023050,19.385,22.929,19.095,-2.331,-0.83,-2.575,intense
9023100,-0.386,7.195,12.521,0.968,0.554,-0.999,intense
9023150,-19.135,2.7,15.958,-0.524,-0.13,2.43,intense
9023200,0.582,-9.698,5.995,-2.788,-0.113,1.093,intense
9023250,0.877,27.965,0.74,-0.944,1.772,2.694,intense
9023300,-19.924,16.241,15.318,-0.481,-0.793,2.051,intense
9023350,-0.233,12.808,-2.147,-5.511,-0.232,-0.759,intense
9023400,0.185,-1.174,14.934,1.311,-2.17,2.646,intense
9023450,-10.629,-0.358,10.136,-0.047,-2.665,1.736,intense
9023500,-6.124,-1.099,-14.925,1.365,0.347,0.334,intense
9023550,12.587,-21.887,22.865,4.364,-2.89,2.841,intense
9023600,-16.961,-4.51,5.733,5.848,1.135,0.14,intense
9023650,5.957,0.53,25.719,5.026,1.338,-2.207,intense
9023700,8.472,11.536,15.046,3.637,1.359,-2.527,intense
9023750,14.119,11.351,11.052,1.968,0.985,2.094,intense
9023800,-3.334,5.869,0.123,-1.636,-0.815,2.77,intense
9023850,-10.548,6.667,5.737,1.708,1.997,5.528,intense
9023900,-24.806,5.265,14.163,-5.392,5.274,-0.325,intense
9023950,-16.719,19.649,-20.475,0.679,-2.924,-0.042,intense
9024000,-0.95,17.51,12.142,6.676,0.236,-0.957,intense
9024050,10.553,7.216,12.228,-12.599,1.41,-0.209,intense
9024100,-11.871,0.124,18.289,-6.533,9.497,3.232,intense
9024150,-1.008,30.804,10.433,-2.864,3.131,-4.581,intense
9024200,2.101,22.377,13.687,-4.644,0.665,-0.345,intense
9024250,-16.02,-19.744,-7.819,-1.602,3.427,7.709,intense
9024300,5.567,-1.459,1.737,3.463,1.891,1.095,intense
9024350,-2.786,22.392,34.949,0.031,0.526,1.412,intense
9024400,-12.239,-18.312,13.172,-2.347,4,0.511,intense
9024450,14.215,-2.291,21.14,-5.221,2.863,-0.664,intense
9024500,6.655,3.703,15.531,1.608,1.199,1.24,intense
9024550,16.686,1.264,24.543,-1.133,3.671,6.551,intense
9024600,-16.777,-17.872,9.047,-2.213,-1.529,-0.922,intense
9024650,-13.206,25.172,21.067,3.709,6.986,-2.158,intense
9024700,-39.707,32.283,10.131,-0.178,-5.359,-3.785,intense
9024750,3.341,6.282,-19.911,-3.01,3.197,3.58,intense
9024800,-3.109,42.008,19.834,5.793,4.05,2.327,intense
9024850,-24.079,-11.204,-2.267,0.827,0.053,1.049,intense
9024900,-6.27,13.733,19.344,0.025,-0.814,-7.34,intense
9024950,5.775,-1.28,-4.364,2.777,2.805,1.904,intense
9025000,6.866,-5.129,4.135,-1.76,5.24,2.419,intense
9025050,-9.293,18.097,11.684,-0.376,1.451,2.382,intense
9025100,-7.919,-7.006,11.432,-0.845,-3.386,-2.151,intense
9025150,-9.368,8.326,14.021,-0.68,1.4,-1.045,intense
9025200,1.366,12.837,14.115,4.599,-0.799,-4.461,intense
9025250,-7.051,17.713,7.312,1.018,-5.118,-2.336,intense
9025300,1.273,17.333,-2.38,1.174,-2.083,-3.227,intense
9025350,-5.041,10.604,11.955,2.336,5.081,2.656,intense
9025400,-10.871,19.276,-11.344,0.322,3.21,1.902,intense
9025450,5.181,30.92,-2.259,2.543,-0.23,3.121,intense
9025500,-4.412,17.385,26.335,2.019,-0.579,-1.029,intense
9025550,-15.369,20.457,23.404,-0.782,-5.378,-1.774,intense
9025600,-0.141,-3.361,-17.481,-1.422,-6.071,0.911,intense
9025650,-11.415,8.723,23.208,-2.905,-6.394,-0.079,intense
9025700,0.331,-9.155,2.394,-1.111,0.133,-1.723,intense
9025750,29.957,4.851,9.332,-1.551,-7.879,3.867,intense
9025800,-48.617,24.282,-9.518,-4.349,-0.277,6.149,intense
9025850,-1.685,5.705,-2.597,2.082,-1.06,1.999,intense
9025900,-32.507,14.341,10.975,-4.353,-3.048,-0.413,intense
9025950,-12.568,11.48,-10.933,-2.831,6.392,-2.359,intense
9026000,-11.752,5.875,3.519,3.862,-1.667,2.394,intense
9026050,-17.549,17.277,4.324,-0.559,-0.216,1.541,intense
9026100,-22.112,-3.645,32.465,1.621,-1.033,1.798,intense
9026150,-6.812,-19.017,9.017,-0.39,1.097,-2.169,intense
9026200,-8.976,21.706,5.114,-1.373,1.145,-1.104,intense
9026250,8.416,5.906,11.542,-2.253,-3.693,2.014,intense
9026300,-2.463,15.649,16.209,-4.702,0.409,-5.616,intense
9026350,1.011,-5.028,12.841,2.323,-1.568,-0.065,intense
9026400,10.501,-11.847,15.045,0.379,2.894,-4.625,intense
9026450,-5.952,21.25,23.99,-2.462,-0.789,5.156,intense
9026500,-25.167,7.451,9.218,0.56,-2.753,2.701,intense
9026550,5.995,29.794,-2.912,-1.541,3.34,5.083,intense
9026600,-6.135,-10.336,4.299,3.087,2.084,3.116,intense
9026650,19.987,2.824,-4.305,-3.849,-0.318,2.853,intense
9026700,17.317,10.625,7.184,-0.425,3.729,-2.134,intense
9026750,-7.417,7.071,6.66,5.786,-2.626,6.875,intense
9026800,-14.847,-1.846,-1.261,2.076,0.008,3.139,intense
9026850,-17.119,-12.079,2.363,0.895,-4.359,-0.298,intense
9026900,1.23,-1.68,-3.3,-3.505,-0.38,1.278,intense
9026950,31.092,21.983,-8.771,-4.918,-0.281,4.402,intense
9027000,2.871,1.672,19.52,4.408,4.435,-2.986,intense
9027050,-0.095,-7.374,-3.068,-4.092,-0.736,-4.021,intense
9027100,4.461,7.852,-3.806,1.553,4.642,0.967,intense
9027150,-13.879,4.594,5.699,-2.245,-5.085,-1.06,intense
9027200,10.777,-1.927,-17.129,-0.284,3.358,-4.823,intense
9027250,-3.435,12.937,13.711,1.783,1.874,-4.435,intense
9027300,2.317,24.53,4.229,1.189,-2.993,3.648,intense
9027350,-14.348,27.794,2.251,2.169,-1.55,5.258,intense
9027400,-32.624,12.432,-18.993,-3.855,5.726,2.542,intense
9027450,-33.142,7.928,-0.746,1.823,5.601,1.831,intense
9027500,-0.132,14.096,-6.656,2.244,2.813,-1.715,intense
9027550,-14.674,25.4,9.614,-3.639,-1.222,-1.281,intense
9027600,-6.871,7.127,3.884,5.357,2.547,4.152,intense
9027650,-28.878,9.334,21.685,2.321,-1.988,-2.117,intense
9027700,6.96,5.45,15.104,0.501,-0.303,0.337,intense
9027750,-17.2,28.414,13.852,4.478,-1.538,-1.514,intense
9027800,-10.31,-2.339,15.477,2.28,-1.489,-0.895,intense
9027850,-0.916,-1.031,1.883,4.994,-2.19,-1.447,intense
9027900,27.814,-17.516,-7.805,5.751,-1.179,1.4,intense
9027950,22.615,-0.604,-0.394,1.315,-0.177,-1.47,intense
9028000,-7.8,-7.938,12.822,2.67,-0.434,-0.627,intense
9028050,1.409,1.541,3.148,-0.219,4.466,-0.138,intense
9028100,-7.535,6.03,2.203,-3.088,-2.707,2.409,intense
9028150,-13.683,9.108,1.047,-4.249,-1.344,3.911,intense
9028200,-11.597,-0.116,1.652,-1.071,0.736,-1.153,intense
9028250,-7.318,2.109,11.469,0.996,0.685,1.773,intense
9028300,-7.34,22.555,12.827,4.761,-0.189,0.762,intense
9028350,-15.209,8.188,17.225,-1.17,4.527,0.072,intense
9028400,15.373,-4.586,3.539,-1.588,3.082,1.798,intense
9028450,-7.032,2.53,6.665,2.319,2.557,-0.167,intense
9028500,-12.036,9.225,8.616,0.808,-1.31,4.873,intense
9028550,-14.489,26.15,24.421,3.031,5.672,1.556,intense
9028600,-10.275,1.723,-1.388,2.68,-4.392,-3.983,intense
9028650,14.688,20.155,12.179,2.955,2.373,-0.523,intense
9028700,-25.827,23.397,12.577,-4.404,0.477,-1.312,intense
9028750,-7.557,4.064,13.89,-0.667,-3.415,1.884,intense
9028800,0.558,-9.109,12.114,2.84,-0.407,0.526,intense
9028850,-16.318,-13.001,13.523,-0.281,1.339,-0.657,intense
9028900,-9.515,9.948,6.208,2.772,-1.222,-4.044,intense
9028950,-4.054,-7.638,-24.675,-3.51,-1.266,-2.229,intense
9029000,-26.745,5.304,22.206,2.654,0.075,2.579,intense
9029050,-11.945,-2.584,15.481,-3.467,1.052,-0.072,intense
9029100,-10.897,2.503,21.215,-5.086,0.857,-0.808,intense
9029150,-16.009,8.467,10.948,-0.192,0.785,3.962,intense
9029200,-14.112,13.015,-14.732,1.462,-5.551,1.768,intense
9029250,-12.415,9.97,-11.194,0.077,2.522,1.736,intense
9029300,-6.233,7.922,21.318,2.355,-1.824,-1.624,intense
9029350,-15.178,7.572,-7.508,-6.907,-0.605,0.708,intense
9029400,-3.483,21.02,-9.156,-1.642,-4.277,0.688,intense
9029450,-7.412,2.23,7.518,-2.262,-3.016,4.425,intense
9029500,4.94,5.79,-12.268,-0.686,1.773,0.476,intense
9029550,7.623,22.723,5.943,-1.498,-1.433,-1.158,intense
9029600,6.211,2.91,-14.01,1.488,-0.247,-1.308,intense
9029650,-32.507,22.041,15.704,-3.638,0.505,-3.034,intense
9029700,-24.368,-17.184,16.742,2.816,-0.88,-0.168,intense
9029750,17.692,-1.065,-7.809,0.408,1.698,-0.831,intense
9029800,-25.252,-1.207,15.563,2.287,-4.962,-3.423,intense
9029850,-19.3,7.695,34.585,-0.915,0.236,-2.232,intense
9029900,28.902,0.777,0.603,0.5,-3.923,2.265,intense
9029950,-6.112,-2.113,-0.448,-6.061,-1.617,-6.369,intense
9030000,-12.081,2.053,-0.362,-1.865,-2.476,3.455,intense
9030050,13.43,5.965,21.296,-0.981,-0.857,-2.321,intense
9030100,3.416,15.417,-9.131,0.512,-1.501,-2.525,intense
9030150,-6.347,-15.026,1.576,6.046,1.357,-3.18,intense
9030200,1.471,9.063,2.99,-1.874,0.052,-1.659,intense
9030250,-8.338,16.874,17.196,-4.149,-1.355,4.499,intense
9030300,18.253,12.437,27.12,3.866,-0.346,-5.59,intense
9030350,-6.826,-7.386,8.705,5.588,0.796,-2.198,intense
9030400,-21.786,-15.555,-16.825,5.206,2.618,-0.367,intense
9030450,-8.065,7.376,6.853,4.455,1.22,-5.551,intense
9030500,8.319,-15.158,1.923,-4.435,0.171,-3.52,intense
9030550,-24.6,-4.558,17.173,-0.594,2.052,3.809,intense
9030600,-2.782,14.841,-5.119,-0.271,-3.397,1.551,intense
9030650,6.234,19.59,6.647,2.865,-0.386,-1.572,intense
9030700,0.778,16.712,34.546,2.333,-3.253,-2.739,intense
9030750,-23.573,8.928,-6.746,4.359,-0.825,1.797,intense
9030800,-3.952,12.126,-5.956,-0.107,-1.232,-0.284,intense
9030850,-4.317,16.178,1.181,2.636,1.038,4.589,intense
9030900,-50.72,0.288,22.732,-8.068,4.504,0.23,intense
9030950,-33.57,16.707,-6.157,-2.921,4.444,-1.083,intense
9031000,-18.951,32.096,18.613,-1.071,-2.318,-0.571,intense
9031050,15.293,-3.79,-8.923,4.079,-0.796,0.281,intense
9031100,1.086,3.319,-23.301,-0.679,3.773,6.083,intense
9031150,-7.591,7.656,24.068,1.906,0.936,-5.542,intense
9031200,-11.621,10.577,-11.926,-1.171,5.176,-0.72,intense
9031250,-25.364,-14.645,6.859,-1.849,-2.556,0.637,intense
9031300,-2.155,10.095,11.381,-3.933,-1.872,-0.913,intense
9031350,-6.727,19.875,-2.102,-2.488,4.512,0.444,intense
9031400,-24.874,4.268,-8.452,-3.638,-3.953,-2.229,intense
9031450,21.806,20.126,24.271,3.48,-0.355,1.13,intense
9031500,-4.612,-4.817,-7.53,2.881,-3.605,0.563,intense
9031550,2.803,17.033,11.616,-3.842,1.671,-0.387,intense
9031600,-19.197,-15.865,12.64,-4.968,-5.072,4.894,intense
9031650,-22.219,2.96,7.897,0.225,-3.008,-1.983,intense
9031700,4.876,4.655,6.711,-6.92,-1.671,2.401,intense
9031750,-15.844,-3.418,11.686,1.916,1.051,-1.586,intense
9031800,4.12,27.548,21.625,-5.003,8.838,-3.712,intense
9031850,-22.55,11.653,5.82,1.156,3.985,2.605,intense
9031900,-18.062,8.865,19.64,3.369,3.423,2.289,intense
9031950,3.557,1.838,-9.477,1.352,-1.312,3.485,intense
9032000,-17.78,3.426,1.649,3.094,2.304,0.064,intense
9032050,-2.058,27.377,-15.033,2.394,3.29,3.4,intense
9032100,4.834,-1.287,0.262,2.119,-1.718,-0.555,intense
9032150,-26.321,-6.309,11.333,-1.363,-2.226,-0.526,intense
9032200,-1.931,4.865,9.157,0.283,-0.705,-0.032,intense
9032250,-17.978,1.981,-15.963,-3.733,-3.511,-1.117,intense
9032300,9.259,7.892,8.881,-3.016,0.911,4.748,intense
9032350,-7.178,-1.897,-7.573,0.841,-2.774,1.997,intense
9032400,-19.666,-11.873,12.999,-4.14,1.868,2.905,intense
9032450,-14.003,10.5,24.402,-1.487,4.845,-0.92,intense
9032500,-18.659,9.171,9.814,3.63,2.709,1.035,intense
9032550,2.858,10.171,16.901,-1.66,-3.194,0.584,intense
9032600,30.304,17.692,-1.75,4.461,-5.543,-0.705,intense
9032650,-0.635,-0.079,-0.427,-0.544,-1.578,-2.196,intense
9032700,-20.637,-10.721,-5.08,-0.325,3.069,-1.858,intense
9032750,-22.358,27.265,-7.291,0.303,-2.759,-2.013,intense
9032800,-0.781,13.534,22.888,2.14,0.512,1.749,intense
9032850,-19.908,22.526,13.658,1.567,1.846,-4.143,intense
9032900,-21.308,9.587,8.812,1.84,0.37,-0.517,intense
9032950,10.98,12.195,16.333,3.825,3.842,0.89,intense
9033000,3.798,11.192,20.407,7.298,-3.085,-2.108,intense
9033050,15.38,10.234,1.626,-2.221,2.862,1.569,intense
9033100,21.105,6.906,18.27,5.292,-4.252,-2.949,intense
9033150,-2.336,1.129,1.731,-2.115,-0.394,-2.531,intense
9033200,-23.277,12.622,8.56,3.132,1.616,1.187,intense
9033250,4.164,-2.978,0.769,0.88,2.855,1.81,intense
9033300,-8.862,5.765,10.123,-3.7,2.596,2.162,intense
9033350,6.542,19.921,19.474,-6.029,0.726,-4.004,intense
9033400,-18.861,6.406,21.788,1.06,0.744,5,intense
9033450,-2.746,-3.397,-10.423,-2.793,0.386,-4.314,intense
9033500,-0.084,11.707,-2,0.333,1.599,-1.769,intense
9033550,3.893,-0.601,14.344,4.664,1.016,-3.566,intense
9033600,-4.802,8.973,-3.765,-4.03,-1.095,2.431,intense
9033650,5.041,22.399,6.439,6.287,-2.488,1.234,intense
9033700,-9.262,25.897,7.403,-3.303,0.776,-3.142,intense
9033750,-17.775,19.116,6.746,2.738,-2.571,3.631,intense
9033800,-8.367,-15.488,-4.196,-4.472,-4.341,1.429,intense
9033850,-1.064,15.09,-2.216,1.701,-4.354,-1.352,intense
9033900,-8.143,1.156,8.256,-0.073,1.463,0.85,intense
9033950,6.896,2.237,15.144,0.888,0.779,0.374,intense
9034000,-35.112,31.01,-4.441,-2.549,-0.917,-3.668,intense
9034050,17.569,0.564,-1.548,-2.655,1.361,3.908,intense
9034100,-2.318,-1.29,23.535,0.907,-2.117,-0.202,intense
9034150,-4.227,10.845,7.02,0.077,5.638,7.934,intense
9034200,-3.664,-3.007,-6.128,2.602,-4.822,-0.509,intense
9034250,-0.668,10.18,1.942,5.881,2.439,-1.318,intense
9034300,4.574,5.793,0.547,-1.304,3.598,-1.565,intense
9034350,-6.963,20.241,10.801,0.769,-1.946,6.526,intense
9034400,5.047,-20.423,23.302,-4.115,-4.066,-1.954,intense
9034450,10.981,4.731,9.633,-5.344,3.276,-0.748,intense
9034500,-23.405,11.898,13.123,0.272,3.924,1.634,intense
9034550,14.28,7.343,8.369,2.765,3.526,-0.933,intense
9034600,19.459,9.384,7.06,1.414,-2.517,-4.609,intense
9034650,21.753,20.771,-4.549,0.439,1.921,-1.366,intense
9034700,13.347,2.066,19.405,-2.017,1.572,4.34,intense
9034750,0.405,2.143,9.771,2.32,-1.234,-1.106,intense
9034800,17.787,24.764,-1.291,-4.219,-3.8,-3.121,intense
9034850,-9.833,7.091,-10.297,0.495,-8.66,0.392,intense
9034900,15.706,-6.581,-28.996,0.533,2.152,-1.144,intense
9034950,-2.912,23.493,28.117,1.914,-3.658,0.474,intense
9035000,-19.504,7.813,3.983,-1.827,4.643,-0.637,intense
9035050,-25.993,12.555,15.576,0.163,-2.275,-1.211,intense
9035100,-13.949,1.944,-1.772,-0.707,-4.017,0.691,intense
9035150,-16.562,18.525,11.766,4.818,-4.043,3.951,intense
9035200,-7.574,15.427,18.122,3.076,0.235,1.273,intense
9035250,-7.238,16.732,-4.147,1.295,4.668,5.618,intense
9035300,8.419,25.536,13.545,3.372,5.885,-0.152,intense
9035350,-27.435,5.956,9.325,-2.637,-3.544,-1.38,intense
9035400,-22.605,18.952,28.308,2.161,-4.134,0.58,intense
